"","x"
"9495",11
"9496",3
"9497",10
"9498",4
"9499",5
"9500",8
"9501",9
"9502",9
"9503",3
"9504",9
"9505",15
"9506",9
"9507",9
"9508",1
"9509",8
"9510",0
"9511",4
"9512",9
"9513",9
"9514",3
"9515",3
"9516",8
"9517",4
"9518",15
"9519",11
"9520",1
"9521",4
"9522",8
"9523",6
"9524",2
"9525",4
"9526",5
"9527",5
"9528",3
"9529",13
"9530",6
"9531",14
"9532",6
"9533",5
"9534",2
"9535",3
"9536",8
"9537",3
"9538",10
"9539",6
"9540",5
"9541",6
"9542",6
"9543",2
"9544",11
"9545",4
"9546",8
"9547",6
"9548",5
"9549",9
"9550",11
"9551",0
"9552",2
"9553",6
"9554",9
"9555",5
"9556",7
"9557",11
"9558",12
"9559",5
"9560",9
"9561",11
"9562",0
"9563",0
"9564",12
"9565",12
"9566",10
"9567",10
"9568",1
"9569",8
"9570",3
"9571",4
"9572",5
"9573",7
"9574",13
"9575",9
"9576",5
"9577",8
"9578",2
"9579",0
"9580",5
"9581",1
"9582",5
"9583",3
"9584",9
"9585",4
"9586",4
"9587",7
"9588",9
"9589",3
"9590",4
"9591",12
"9592",5
"9593",10
"9594",7
"9595",1
"9596",1
"9597",10
"9598",7
"9599",1
"9600",6
"9601",11
"9602",12
"9603",6
"9604",4
"9605",2
"9606",4
"9607",4
"9608",6
"9609",13
"9610",7
"9611",5
"9612",7
"9613",1
"9614",12
"9615",13
"9616",14
"9617",5
"9618",3
"9619",4
"9620",4
"9621",4
"9622",6
"9623",12
"9624",6
"9625",4
"9626",7
"9627",11
"9628",1
"9629",8
"9630",1
"9631",9
"9632",5
"9633",2
"9634",8
"9635",1
"9636",8
"9637",6
"9638",4
"9639",9
"9640",1
"9641",0
"9642",9
"9643",10
"9644",6
"9645",6
"9646",5
"9647",4
"9648",2
"9649",5
"9650",11
"9651",4
"9652",4
"9653",3
"9654",9
"9655",3
"9656",7
"9657",9
"9658",8
"9659",5
"9660",6
"9661",13
"9662",10
"9663",7
"9664",4
"9665",8
"9666",9
"9667",6
"9668",3
"9669",5
"9670",9
"9671",7
"9672",4
"9673",10
"9674",5
"9675",7
"9676",5
"9677",12
"9678",11
"9679",4
"9680",9
"9681",3
"9682",5
"9683",6
"9684",9
"9685",4
"9686",1
"9687",6
"9688",1
"9689",4
"9690",12
"9691",1
"9692",5
"9693",5
"9694",3
"9695",10
"9696",1
"9697",11
"9698",3
"9699",8
"9700",5
"9701",1
"9702",6
"9703",9
"9704",7
"9705",3
"9706",3
"9707",14
"9708",4
"9709",3
"9710",10
"9711",10
"9712",8
"9713",15
"9714",5
"9715",8
"9716",8
"9717",9
"9718",4
"9719",10
"9720",4
"9721",8
"9722",3
"9723",7
"9724",4
"9725",3
"9726",5
"9727",3
"9728",6
"9729",7
"9730",9
"9731",12
"9732",9
"9733",4
"9734",3
"9735",6
"9736",4
"9737",8
"9738",6
"9739",7
"9740",3
"9741",0
"9742",8
"9743",7
"9744",1
"9745",0
"9746",7
"9747",3
"9748",4
"9749",1
"9750",9
"9751",2
"9752",4
"9753",3
"9754",3
"9755",14
"9756",14
"9757",5
"9758",5
"9759",9
"9760",5
"9761",6
"9762",9
"9763",10
"9764",5
"9765",7
"9766",1
"9767",7
"9768",3
"9769",14
"9770",7
"9771",4
"9772",7
"9773",5
"9774",3
"9775",4
"9776",1
"9777",10
"9778",4
"9779",7
"9780",9
"9781",5
"9782",7
"9783",2
"9784",4
"9785",6
"9786",13
"9787",3
"9788",8
"9789",14
"9790",2
"9791",4
"9792",6
"9793",5
"9794",8
"9795",3
"9796",4
"9797",6
"9798",7
"9799",12
"9800",14
"9801",10
"9802",2
"9803",3
"9804",3
"9805",7
"9806",3
"9807",12
"9808",8
"9809",7
"9810",3
"9811",8
"9812",9
"9813",2
"9814",11
"9815",11
"9816",9
"9817",8
"9818",5
"9819",12
"9820",10
"9821",9
"9822",6
"9823",3
"9824",9
"9825",12
"9826",4
"9827",1
"9828",8
"9829",8
"9830",8
"9831",5
"9832",3
"9833",6
"9834",4
"9835",5
"9836",3
"9837",6
"9838",4
"9839",8
"9840",5
"9841",8
"9842",10
"9843",4
"9844",10
"9845",5
"9846",2
"9847",6
"9848",3
"9849",4
"9850",2
"9851",5
"9852",8
"9853",7
"9854",5
"9855",3
"9856",11
"9857",12
"9858",3
"9859",4
"9860",7
"9861",5
"9862",7
"9863",6
"9864",14
"9865",6
"9866",4
"9867",4
"9868",7
"9869",11
"9870",9
"9871",4
"9872",10
"9873",9
"9874",6
"9875",9
"9876",7
"9877",4
"9878",12
"9879",5
"9880",13
"9881",8
"9882",10
"9883",4
"9884",10
"9885",11
"9886",13
"9887",6
"9888",2
"9889",2
"9890",11
"9891",8
"9892",10
"9893",9
"9894",10
"9895",7
"9896",7
"9897",10
"9898",2
"9899",9
"9900",5
"9901",8
"9902",6
"9903",7
"9904",5
"9905",4
"9906",1
"9907",6
"9908",10
"9909",4
"9910",9
"9911",7
"9912",11
"9913",10
"9914",3
"9915",6
"9916",8
"9917",6
"9918",3
"9919",3
"9920",10
"9921",15
"9922",9
"9923",6
"9924",10
"9925",10
"9926",9
"9927",7
"9928",1
"9929",6
"9930",7
"9931",4
"9932",6
"9933",1
"9934",5
"9935",5
"9936",0
"9937",6
"9938",5
"9939",3
"9940",5
"9941",7
"9942",3
"9943",6
"9944",6
"9945",4
"9946",6
"9947",1
"9948",3
"9949",10
"9950",4
"9951",4
"9952",9
"9953",7
"9954",7
"9955",13
"9956",5
"9957",7
"9958",5
"9959",10
"9960",6
"9961",6
"9962",8
"9963",4
"9964",4
"9965",5
"9966",5
"9967",12
"9968",10
"9969",7
"9970",4
"9971",5
"9972",9
"9973",2
"9974",4
"9975",3
"9976",6
"9977",12
"9978",9
"9979",10
"9980",8
"9981",6
"9982",4
"9983",11
"9984",4
"9985",7
"9986",8
"9987",9
"9988",4
"9989",9
"9990",11
"9991",10
"9992",8
"9993",5
"9994",14
"9995",7
"9996",3
"9997",7
"9998",13
"9999",6
"10000",0
